Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
62.0,2024-01-30,2024-01-30,10.56,3.99,17.23,29.84,64.66,58.69,37.99,32.26,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,2024-01-30,2024-01-30,12.13,2.95,9.58,38.12,48.95,77.68,81.64,23.62,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
75.0,2024-01-30,2024-01-30,45.91,0.71,26.31,11.23,40.72,97.29,194.25,28.4,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
75.0,2024-01-30,2024-01-30,8.12,1.98,25.6,26.85,22.19,99.63,223.41,33.69,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
50.0,2024-01-30,2024-01-30,9.62,3.94,34.94,29.81,68.59,61.58,28.96,15.4,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
100.0,2024-01-30,2024-01-30,27.85,1.87,37.69,37.96,12.17,98.08,89.81,-1.66,6.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
85.0,2024-01-30,2024-01-30,23.22,0.66,5.41,30.84,17.51,97.24,214.2,22.91,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
50.0,2024-01-30,2024-01-30,21.31,3.74,28.04,39.93,78.3,91.72,198.73,-5.47,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
50.0,2024-01-30,2024-01-30,77.46,3.01,47.33,38.26,63.57,68.75,273.7,-3.04,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
62.0,2024-01-30,2024-01-31,32.25,3.65,66.91422349904866,35.48,45.41,78.64,25.06,-1.93,4.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50.0,2024-01-31,2024-01-31,17.93,2.96,35.14,11.48,87.37,77.09,219.14,-7.57,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
100.0,2024-01-31,2024-01-31,77.3,0.68,5.97,8.43,52.9,74.05,86.46,-8.89,5.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
75.0,2024-01-31,2024-01-31,26.49,2.12,7.15,27.97,55.39,56.75,261.41,19.68,5.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
50.0,2024-01-31,2024-01-31,55.3,2.54,37.35,24.08,71.92,88.38,106.94,30.19,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
100.0,2024-01-31,2024-01-31,10.19,2.19,14.44,29.62,14.18,71.75,298.97,-5.39,3.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
42.22,2024-01-31,2024-01-31,62.63,1.31,37.57,18.48,69.88,89.71,38.61,1.2,1.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
12.653970752827462,2024-01-31,2024-01-31,36.23,1.89,11.09,31.09,43.36,91.94,144.45,17.4,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
62.0,2024-01-31,2024-01-31,12.35,1.5,44.05,24.31,47.07,68.83,152.26,15.01,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
75.0,2024-01-31,2024-01-31,28.25,2.57,26.64,16.52,53.82,67.23,149.0,16.69,6.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
62.0,2024-01-31,2024-01-31,53.19,1.9,4.88,36.93,59.1,95.23,166.98,37.4,7.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,2024-01-31,2024-01-31,63.97,1.98,41.35,10.34,54.84,99.13,90.79,9.19,0.69,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
75.0,2024-01-31,2024-01-31,48.66,1.76,36.32,15.4,49.28,91.75,178.12,21.01,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
75.0,2024-01-31,2024-01-31,51.16,1.92,14.9,35.91,40.36,79.6,258.29,31.56,10.542355329753589,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
75.0,2024-01-31,2024-01-31,68.24,3.38,49.36,33.36,57.91,88.31,276.39,14.83,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
62.0,2024-01-31,2024-01-31,70.38,1.05,20.62,25.44,32.46,75.46,302.85,-6.5,6.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
75.0,2024-01-31,2024-01-31,56.55,2.62,4.34,38.85,29.26,88.25,12.02,10.51,6.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
85.0,2024-01-31,2024-01-31,16.83,2.74,14.51,11.58,30.62,82.46,199.3,25.96,6.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
62.0,2024-01-31,2024-01-31,76.47,3.68,25.6,37.06,72.55,51.92,270.49,38.65,6.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
100.0,2024-01-31,2024-01-31,6.07,3.6,46.62,16.18,19.65,71.19,92.4,27.29,3.7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
62.0,2024-01-31,2024-01-31,10.14,1.58,36.08,26.55,34.89,99.87,217.6,40.82,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
75.0,2024-01-31,2024-01-31,62.54,3.11,24.19,21.66,14.82,69.84,257.31,19.15,5.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
62.0,2024-01-31,2024-01-31,42.69,2.37,31.71,18.1,81.0,84.05,158.36,36.39,6.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
37.33,2024-01-31,2024-01-31,16.5,1.81,9.55,12.19,50.53,93.95,225.26,31.8,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
94.2,2024-01-31,2024-02-01,9.13,0.99,25.6,8.66,54.35,51.27,191.15,6.72,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
50.0,2024-02-01,2024-02-01,44.0,3.56,30.24,24.31,89.63,67.71,138.77,-6.94,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
62.0,2024-02-01,2024-02-01,41.77,4.59,21.83,36.7,42.36,51.49,14.59,38.81,6.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
100.0,2024-02-01,2024-02-01,6.7,2.13,4.05,34.46,82.33,23.89999185236553,104.72,1.63,5.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
62.0,2024-02-01,2024-02-01,69.44,3.66,16.61,12.61,22.71,50.8,266.83,9.99,5.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
75.0,2024-02-01,2024-02-01,38.71,2.97,14.53,14.36,28.63,61.66,260.49,-6.36,5.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
81.37,2024-02-01,2024-02-01,57.98,2.86,6.5,14.34,58.31,63.87,114.88,7.64,5.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
75.0,2024-02-01,2024-02-01,74.11,2.22,45.7,14.76,72.9,51.69,177.21,3.26,3.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
100.0,2024-02-01,2024-02-01,40.32,1.74,11.77,15.1,31.09,86.58,99.19,0.53,7.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
50.0,2024-02-01,2024-02-01,47.2,2.86,44.34,27.39,65.48,84.23,86.61,4.25,6.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
100.0,2024-02-01,2024-02-01,22.52,3.56,35.15,11.22,40.14,59.07,80.16,16.34,6.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
62.0,2024-02-01,2024-02-01,68.26,2.41,33.64,17.03,46.38,88.39,152.26,-9.54,7.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
50.0,2024-02-01,2024-02-01,73.51,1.84,30.93,31.85,60.77,63.57,246.29,2.32,2.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
75.0,2024-02-01,2024-02-01,73.87,1.2,26.09,5.64,80.7,88.21,180.45,21.29,4.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-01,2024-02-01,64.38,2.31,15.26,8.81,15.59,98.81,199.76,25.41,3.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-01,2024-02-01,12.01,0.75,47.9,35.09,41.66,83.16,133.45,23.95,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
29.59,2024-02-01,2024-02-01,36.23,3.99,27.2,21.93,80.58,91.08,34.04,23.33,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
100.0,2024-02-01,2024-02-01,28.85,3.29,11.03,10.43,41.59,90.0,298.63,-0.46,4.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
85.0,2024-02-01,2024-02-01,76.58,2.68,41.12,21.32,31.36,93.56,233.21,14.09,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
50.0,2024-02-01,2024-02-01,74.13,2.19,47.82,11.35,71.9,99.36,151.07,18.24,6.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
100.0,2024-02-01,2024-02-01,73.81,2.37,10.58,5.31,53.17,92.16,126.4,25.04,4.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
50.0,2024-02-01,2024-02-01,35.03,1.74,22.03,28.81,26.28,59.2,208.48,-8.71,2.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
62.0,2024-02-01,2024-02-01,42.69,2.2,10.6,15.11,64.48,60.64,172.64,39.37,7.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
85.0,2024-02-01,2024-02-01,35.9,1.77,12.51,20.25,16.49,53.08,150.28,15.06,4.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
62.0,2024-02-01,2024-02-02,48.33,2.15,14.81,15.3,56.27,65.99,229.18,18.03,4.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
75.0,2024-02-02,2024-02-02,53.71,1.69,23.73,30.14,15.9,58.17,152.26,-6.37,7.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
75.0,2024-02-02,2024-02-02,15.56,0.76,44.45,28.84,83.2,61.22,243.83,25.9,1.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
50.0,2024-02-02,2024-02-02,40.74,2.53,9.87,36.57,33.93,67.7,119.1,13.55,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
62.0,2024-02-02,2024-02-02,11.58,3.62,9.63,5.78,26.11,71.4,157.61,36.04,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
75.0,2024-02-02,2024-02-02,39.68,5.45254316916102,43.12,15.3,71.93,57.05,14.59,-8.63,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
100.0,2024-02-02,2024-02-02,5.76,1.59,10.88,25.17,65.91,52.24,18.71,11.11,3.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
50.0,2024-02-02,2024-02-02,54.49,1.61,25.6,11.3,67.91,54.64,71.13,4.67,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
62.0,2024-02-02,2024-02-02,20.52,3.65,27.17,13.37,83.59,126.38347784460416,286.44,22.48,5.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
62.0,2024-02-02,2024-02-02,13.59,3.52,40.81,37.9,67.8,58.53,103.52,4.53,7.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
50.0,2024-02-02,2024-02-02,19.98,2.29,35.9,22.64,73.29,58.58,299.46,14.43,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
50.0,2024-02-02,2024-02-02,73.37,3.02,45.51,11.87,62.53,62.34,180.45,7.72,4.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
